LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
0,0037759;-0,225089;-0,064231;-0,103412;-0,248121;0,100749;0,0149853;0,135601;0,41924;0,834464;0,879313;0,926038;1;Dorsal;U
-0,0861541;-0,0466593;-0,0446886;-0,0649567;-0,0862261;-0,138341;-0,27645;0,113542;0,381354;0,860953;0,981807;1;0,961914;Dorsal;U
-0,0465207;0,0628878;0,142509;0,25126;0,168358;-0,0269387;-0,0141843;0,0166946;0,0176138;0,614332;0,950522;0,958678;1;Dorsal;U
-0,239241;-0,0477141;-0,220531;-0,148347;-0,356412;-0,605827;-0,650016;-0,60823;-0,418788;0,519918;0,839193;1;0,947548;Dorsal;U
-0,00444882;0,05965;-0,0810037;0,067611;-0,0245651;0,0359347;0,00825218;0,129161;0,34549;0,971235;0,935898;0,978119;1;Dorsal;U
-0,0955531;0,0707662;0,0996054;-0,114938;-0,0450848;-0,118938;0,034728;0,208558;0,30111;0,884437;0,986092;0,997956;1;Dorsal;U
0,0185421;0,118922;-0,00182744;-0,00714432;-0,0399416;-0,0846367;-0,0545174;0,03489;0,117446;0,675989;0,92832;1;0,907155;Dorsal;U
0,0652516;0,143334;0,136257;0,156366;0,0932517;0,0925406;0,0440037;0,00351902;-0,0586005;0,332333;0,900612;0,972978;1;Dorsal;U
-0,139553;-0,127829;0,0117702;0,141633;0,0193005;-0,0818519;0,0159689;0,0321472;0,266604;0,950611;0,947351;0,919671;0,921922;Dorsal;U
-0,108494;0,000116238;0,00267887;0,160029;0,17482;0,124689;0,15549;0,299977;0,594252;0,90858;0,98964;0,988616;0,991271;Dorsal;U
0,0291368;0,0963937;-0,0154871;-0,0510017;0,074578;0,129852;0,0766125;0,319863;0,410668;0,96042;1;0,988113;0,934456;Dorsal;U
-0,0584268;0,130531;0,077654;0,0331944;-0,0491852;0,159637;0,256585;0,280986;0,477542;0,929458;0,95429;0,990789;1;Dorsal;U
-0,00842232;0,0689569;-0,0252102;0,102065;-0,0030773;0,0317926;-0,192088;0,0129133;0,0367807;0,798284;0,909667;1;0,991913;Dorsal;U
-0,359904;-0,274909;-0,429291;-0,421536;-0,360476;-0,534206;-0,0400382;0,00101631;0,349568;0,853289;0,949509;1;0,902761;Dorsal;U
-0,341748;-0,553495;-0,680693;-0,505765;-0,201053;-0,359457;-0,539035;-0,0499993;0,0737444;0,867305;0,854721;1;0,830789;Dorsal;U
-0,0756913;0,0645814;0,158943;0,158993;0,221182;0,0932067;0,222306;0,270264;0,273015;0,674132;0,987816;0,99478;1;Dorsal;U
-0,132667;-0,109326;0,0516517;-0,0273138;-0,0695244;-0,297738;-0,143223;-0,123121;-0,137563;-0,0704601;0,689963;1;0,929046;Dorsal;U
0,072996;0,12317;0,091034;0,0275091;0,318327;0,254467;0,228607;0,320094;0,310716;0,676377;0,906315;0,901428;0,971403;Dorsal;U
-0,0540197;0,0065406;0,13851;0,106257;0,110921;-0,09096;-0,0509619;-0,199857;0,202474;0,828842;1;0,976046;0,985384;Dorsal;U
0,222859;0,283214;0,409822;0,251659;0,0919358;0,281378;0,303904;0,342687;0,158762;0,545872;0,919552;0,978287;1;Dorsal;U
0,0699011;-0,0738058;0,0373625;0,112382;0,247734;0,166609;0,181328;0,163954;0,062899;0,632485;0,910195;0,926153;1;Dorsal;U
0,00403215;-0,00899761;0,0127473;-0,00446821;-0,0263319;-0,0365832;-0,0202442;-0,00709368;0,135012;0,439135;0,969227;1;0,989018;Dorsal;U
-0,108802;0,00818962;-0,073024;-0,0956875;-0,100446;-0,199602;0,00701607;-0,0555448;-0,146987;0,305554;0,757065;0,96939;1;Dorsal;U
-0,180335;-0,149055;-0,342225;-0,0914515;-0,0946702;-0,129083;-0,122234;0,0833349;0,329758;0,887073;0,929097;0,893214;0,95698;Dorsal;U
-0,270935;-0,557806;-0,54844;-0,685198;-0,707787;-1;-0,749642;-0,0699375;-0,0441886;0,723092;0,65589;0,818156;0,760392;Dorsal;U
-0,0731568;-0,198428;-0,0035422;-0,0239344;0,0627067;-0,145265;-0,109542;-0,0475169;0,0514017;0,325478;0,865454;1;0,941394;Dorsal;U
0,130781;0,267179;0,242954;0,208985;0,192223;-0,015764;0,115448;0,0721943;0,0994333;0,775876;0,849848;0,974527;1;Dorsal;U
0,176476;0,342685;0,261324;0,0312712;0,245914;0,333323;0,295509;0,388655;0,6155;1;0,912092;0,888748;0,964898;Dorsal;U
-0,0521675;0,121157;0,0910345;0,275145;0,412299;0,229872;0,351306;0,292191;0,479815;0,722674;0,991808;0,980933;0,982169;Dorsal;U
0,0160218;0,0486032;0,0696166;0,0896734;-0,0842215;0,00766237;0,00680493;0,0841449;0,0938753;0,237331;0,647855;0,96599;1;Dorsal;U
-0,108018;0,00748908;-0,210042;-0,0785048;-0,153905;-0,326016;-0,490467;-0,41519;-0,483888;-0,0669757;0,717764;0,992519;1;Dorsal;U
-0,0284071;0,0642086;0,0810111;0,126127;0,186424;0,192456;0,233019;0,103683;0,236493;0,690836;1;0,9775;0,985653;Dorsal;U
0,00588298;0,0923617;0,123893;0,0925251;-0,0701183;-0,145836;-0,0203382;-0,0668275;0,0726;0,344107;0,803265;1;0,906745;Dorsal;U
0,00276297;0,0211574;0,0630386;0,0600359;0,179065;0,219081;0,105746;0,111405;0,104564;0,333653;0,917877;1;0,902116;Dorsal;U
0,0763004;0,318641;0,292929;0,409536;0,330351;0,190533;0,00689459;0,000266808;0,153028;0,813064;1;0,973416;0,939754;Dorsal;U
-0,0565568;-0,0349103;0,236034;0,322141;0,256916;0,273289;0,270359;0,457985;0,698757;0,993549;1;0,962783;0,90329;Dorsal;U
-0,00571108;0,181764;0,417331;0,386132;0,201135;0,167247;0,265457;0,342444;0,377649;0,90378;0,980135;1;0,987932;Dorsal;U
-0,079659;0,0054156;0,166158;0,00840844;0,0889224;-0,206151;-0,0265932;0,183878;0,13643;0,361214;0,831736;1;0,919982;Dorsal;U
0,0674422;0,385868;0,137001;0,140941;0,184626;0,169659;0,16501;0,0665645;0,192197;0,579489;0,846952;1;0,916015;Dorsal;U
-0,0864713;-0,363155;-0,303155;-0,368098;-0,183267;-0,205363;-0,0223939;0,204163;0,755712;0,930083;0,877795;0,883184;0,969906;Dorsal;U
-0,028257;0,182602;0,115726;0,0458133;0,00849975;-0,0320127;-0,0664811;-0,0123114;0,0987736;0,362243;0,906336;0,953014;1;Dorsal;U
-0,0926112;0,129269;0,128267;-0,104956;-0,189623;-0,177512;-0,157343;0,0774327;0,0688535;0,52177;0,777379;0,942001;1;Dorsal;U
-0,0740377;0,102916;-0,0434534;-0,0215102;-0,0546699;-0,113245;-0,042795;-0,041216;0,0350479;0,216918;0,835444;0,985742;1;Dorsal;U
0,295027;0,424136;0,380029;0,350573;0,23833;0,276216;0,317974;0,258446;0,318905;0,769182;0,997821;1;0,994155;Dorsal;U
0,241381;0,0341089;0,138418;0,147286;0,163291;0,191409;0,313583;0,346672;0,562802;0,771191;0,96815;1;0,903364;Dorsal;U
-0,317416;-0,203629;-0,149904;-0,306612;-0,0714916;-0,0605891;-0,12216;0,187916;0,4165;0,959942;0,920727;1;0,946169;Dorsal;U
-0,0651378;0,00993433;0,097586;-0,0329132;-0,144277;-0,00774924;-0,0196596;-0,171261;0,252399;0,803993;0,969011;0,94813;1;Dorsal;U
0,0210708;0,343117;0,178966;0,417277;0,541683;0,460369;0,437131;0,40268;0,447375;0,657906;0,922023;0,983491;1;Dorsal;U
0,371567;0,631998;0,459162;0,615406;0,385619;0,584773;0,721112;0,545501;0,649712;0,948257;0,893932;0,810402;1;Dorsal;U
0,0244832;0,210374;0,109448;0,174688;0,352273;0,169289;-0,150453;0,0327212;0,0236891;0,894499;0,9898;0,911055;1;Dorsal;U
-0,186031;-0,137963;-0,0741403;0,154543;0,244872;0,163946;0,242641;0,384833;0,709568;0,969964;1;0,921959;0,939531;Dorsal;U
-0,0542757;-0,077757;0,175239;0,287012;0,179096;0,181976;0,153724;0,257424;0,521471;0,883489;0,974399;0,931006;0,951315;Dorsal;U
-0,251456;-0,302888;-0,110191;-0,241959;0,0581314;-0,0405999;-0,0894666;-0,00395988;-0,0305115;0,516581;0,878974;1;0,887237;Dorsal;U
0,0215831;0,0632005;0,0558554;0,0664389;-0,1745;-0,0375924;0,294549;0,296199;0,602874;0,75285;0,840935;0,818909;1;Dorsal;U
-0,0702067;0,0779496;0,199685;0,136015;0,286943;-0,344404;-0,205462;0,0129666;0,382916;0,944259;1;0,952162;0,978028;Dorsal;U
0,0431492;-0,0515176;0,0372963;0,200109;0,19605;0,066506;-0,03369;-0,0945195;0,0695363;0,537481;0,84449;0,841313;0,849038;Dorsal;U
0,0605685;0,04413;0,15755;0,175063;0,143819;-0,174017;-0,184693;-0,15523;-0,112041;0,206078;0,870971;0,987265;1;Dorsal;U
0,127314;0,416085;0,212554;0,41254;0,320155;0,330135;0,454835;0,269003;0,208413;0,438332;0,869816;0,796998;0,938632;Dorsal;U
-0,00488124;0,162949;0,136902;0,0542251;0,0786705;-0,018254;-0,0782339;0,0132843;-0,305317;0,313903;0,881403;0,982602;1;Dorsal;U
-0,215151;-0,170279;0,0607433;0,176272;0,123779;0,186088;0,1598;0,171212;0,492961;1;0,9796;0,892634;0,993879;Dorsal;U
-0,0708337;0,0906849;0,0643989;0,0375489;-0,0202231;0,0679139;0,0294508;0,100582;0,184698;0,240057;0,631009;1;0,961658;Dorsal;U
0,0426417;0,162949;0,168569;0,0880166;-0,128855;-0,0210568;0,0143571;0,0722017;0,216584;0,596928;0,879776;1;0,979518;Dorsal;U
-0,147044;-0,439829;-0,488704;-0,381945;0,0347198;0,00906374;-0,14705;-0,432119;0,311432;0,895582;0,943239;0,980355;1;Dorsal;U
0,0535422;0,0289884;0,0534854;0,0638397;-0,0249824;-0,0683217;0,118161;0,000965119;0,0283912;0,181619;0,609654;1;0,957174;Dorsal;U
-0,103285;0,0973382;-0,0227427;0,0124181;-0,176967;-0,00516357;-0,0505463;0,00316501;-0,145629;0,659245;0,838692;0,91868;1;Dorsal;U
-0,0733103;0,0193625;0,0193688;0,0253776;-0,161211;-0,251272;-0,120787;-0,0606571;0,103823;0,489516;0,897501;0,973998;1;Dorsal;U
0,0292843;-0,0387821;0,0653299;0,110768;-0,030214;0,0984326;-0,153664;0,003178;-0,00496548;0,542465;0,944169;1;0,997118;Dorsal;U
0,0328758;0,191768;0,29025;0,291768;0,442319;0,270193;0,241759;0,46217;0,716098;1;0,918727;0,985442;0,95239;Dorsal;U
0,245363;0,414023;0,197366;0,359035;0,12373;0,0612952;0,294736;0,476378;0,660196;0,783818;0,977612;0,995703;1;Dorsal;U
-0,116455;-0,0270386;-0,073983;0,104021;0,0616761;0,0689783;0,205193;0,263515;0,60038;0,769582;0,80993;0,813542;1;Dorsal;U
0,0594068;0,22166;0,38249;0,327127;0,164121;0,225437;0,390551;0,274915;0,48976;0,897464;0,966489;0,994286;0,987664;Dorsal;U
-0,178631;0,165032;0,0962601;-0,0847758;-0,153681;-0,00308577;-0,110927;0,00807706;0,000276829;0,203895;0,729113;0,996265;1;Dorsal;U
0,11653;0,295253;0,511747;0,274632;0,242775;0,0201921;-0,0661077;0,0517662;0,238991;0,779438;0,892876;0,859981;1;Dorsal;U
0,0853829;0,0492655;0,329734;0,412634;0,107401;0,287166;0,139304;0,265106;0,138018;0,853667;0,866516;1;0,927578;Dorsal;U
-0,0428294;-0,061184;0,0871928;0,142658;0,279311;-0,021975;0,248799;0,0922753;0,0106266;0,0715518;0,838077;1;0,91521;Dorsal;U
-0,103689;-0,250653;-0,288249;-0,442045;-0,202454;-0,374434;-0,189808;-0,171363;0,143826;0,769949;0,844905;0,829123;0,888499;Dorsal;U
-0,115739;0,240424;0,0832032;-0,0268708;-0,172892;-0,260411;0,0553276;0,231877;0,348675;0,597003;1;0,733544;0,760723;Dorsal;U
-0,392975;-0,678555;-0,348911;-0,292351;-0,431227;0,0160663;0,0635494;-0,0327458;0,501696;0,835748;0,83073;0,813089;0,905875;Dorsal;U
0,181037;0,236305;0,199091;0,104515;0,307145;0,143026;0,0710485;0,0947134;0,0632126;0,407182;0,934696;1;0,891119;Dorsal;U
-0,0715027;0,0193476;0,083659;0,292335;0,123334;-0,0487726;0,128667;0,275631;0,296986;0,733228;1;0,743466;0,874273;Dorsal;U
-0,226398;-0,809056;-0,961983;-1;-0,833154;-0,601321;-0,904609;-0,110814;0,00189403;0,494668;0,64775;0,537817;0,617197;Dorsal;U
0,118945;0,150079;0,312633;0,197613;0,0336477;0,237549;0,193882;0,184242;0,202056;0,662022;0,763124;0,653382;1;Dorsal;U
-0,0104071;-0,0320539;0,117248;-0,0513568;-0,214572;-0,36209;0,183035;0,347342;0,225895;1;0,96225;0,845776;0,723949;Dorsal;U
0,0451953;0,0836283;0,131529;0,182895;0,118851;0,0502259;-0,18228;0,0174119;0,134738;0,229816;0,817718;0,957073;1;Dorsal;U
-0,0865066;0,036259;0,0722439;0,14643;0,0136117;-0,022341;-0,0949217;0,0351735;0,0681133;0,358425;0,703702;1;0,903789;Dorsal;U
0,219368;0,330038;0,183268;0,15644;0,297808;0,339528;0,122769;-0,0241265;-0,201398;-0,558129;0,616055;0,979178;1;Dorsal;U
